user_id,ip_address,country,device_type,login_success,login_frequency,is_attack,hour_of_day,day_of_week,risk_score
admin_123,74.219.145.108,CN,Server,0,383,1,13,6,85
contractor40704,10.165.19.61,ES,Desktop-Mac,1,18,0,5,2,15
guest15678,10.146.12.80,MX,Desktop-Mac,1,4,0,18,0,0
user57467,10.219.195.245,CA,Desktop-Windows,1,3,0,1,6,0
employee6150,156.59.238.202,AU,Desktop-Windows,1,6,0,18,5,0
guest41114,10.123.168.104,IT,Tablet-iOS,1,4,0,11,5,0
employee58307,10.67.76.230,MX,Desktop-Windows,1,17,0,9,0,0
user0046,37.150.34.133,RU,Desktop-Linux,0,63,1,15,3,75
user26505,10.70.118.58,GB,Desktop-Windows,1,17,0,17,6,0
contractor15000,46.74.154.242,AR,Desktop-Mac,1,10,0,19,0,0
contractor44015,107.60.254.159,RU,Desktop-Windows,1,2,0,17,4,15
admin_dev,92.21.146.49,BR,Mobile-iOS,1,353,1,18,0,40
contractor68150,155.75.121.136,KR,Desktop-Linux,0,4,0,17,6,35
guest39469,10.65.236.169,FR,Tablet-Android,1,18,0,2,0,15
user77272,10.49.79.137,RU,Mobile-Android,1,11,0,4,3,30
user81342,10.61.242.178,NL,Desktop-Windows,1,11,0,10,1,0
user82326,62.67.149.58,CA,Desktop-Windows,1,11,0,8,0,0
guest84814,137.254.103.106,AU,Desktop-Mac,1,5,0,22,4,0
user0911,9.2.34.1,CA,Mobile-Android,0,87,1,4,0,75
user0267,76.229.156.51,KR,Mobile-iOS,0,129,1,3,1,90
contractor46088,10.197.245.193,AR,Mobile-Android,1,2,0,19,6,0
guest83287,10.227.142.31,CN,Mobile-iOS,1,20,0,23,6,15
employee23476,10.232.178.194,JP,Desktop-Windows,1,11,0,17,5,0
user20046,10.103.56.35,IN,Desktop-Linux,1,13,0,16,2,0
user79472,10.61.132.239,NL,Desktop-Linux,1,7,0,20,6,0
guest15804,10.96.15.73,NL,Desktop-Windows,1,4,0,4,3,15
user10856,10.232.206.77,KR,Mobile-iOS,1,13,0,11,0,15
admin_123,131.125.218.65,BR,Desktop-Windows,0,326,1,14,0,60
user7246,10.185.181.142,AR,Tablet-Android,1,17,0,17,0,0
admin_123,198.241.143.245,IN,Desktop-Windows,0,4,1,0,2,20
user78230,10.143.15.218,DE,Desktop-Windows,1,13,0,11,1,0
admin_prod,192.167.160.48,SE,Desktop-Linux,0,4,1,23,0,20
employee4162,10.244.224.227,DE,Desktop-Mac,1,8,0,7,3,0
contractor87275,10.165.2.14,ZA,Desktop-Windows,1,17,0,18,5,0
user37961,8.52.21.153,AR,Desktop-Windows,1,12,0,12,0,0
contractor42810,10.7.104.193,DE,Mobile-iOS,1,5,0,1,1,0
guest9560,35.95.163.150,AU,Desktop-Linux,1,19,0,12,3,0
admin_test,130.66.120.46,IN,Server,0,5,1,18,4,30
guest61371,10.115.36.205,SG,Desktop-Mac,1,8,0,18,2,0
contractor44353,10.109.36.83,IN,Mobile-Android,1,15,0,23,2,0
user28756,10.84.60.30,MX,Desktop-Mac,1,3,0,8,2,0
guest30219,135.134.169.63,CA,Mobile-iOS,1,9,0,3,5,15
user51752,73.193.147.49,DE,Tablet-iOS,1,14,0,20,6,0
contractor37391,10.40.232.152,RU,Desktop-Mac,1,12,0,12,1,15
user23501,10.70.140.149,SE,Desktop-Windows,1,18,0,7,0,0
user0021,218.56.27.95,CN,Mobile-iOS,0,58,1,7,3,75
guest97592,10.16.122.52,CN,Desktop-Linux,1,13,0,4,5,30
guest77473,68.152.189.12,SG,Desktop-Windows,1,19,0,18,1,0
guest14450,10.163.18.203,CA,Desktop-Mac,1,6,0,9,5,0
guest71767,10.81.206.7,BR,Desktop-Linux,1,20,0,23,6,0
user75081,88.133.98.88,ZA,Desktop-Mac,1,8,0,23,3,0
guest62335,10.145.169.216,AR,Tablet-iOS,1,12,0,1,6,0
employee43724,76.8.237.209,BR,Desktop-Linux,1,1,0,9,4,0
admin_123,97.170.8.204,RU,Server,1,342,1,11,6,65
guest60420,92.87.26.127,JP,Mobile-iOS,1,17,0,11,0,0
employee11837,169.90.18.125,AU,Tablet-Android,1,19,0,18,6,0
employee44515,188.31.243.71,GB,Desktop-Windows,1,18,0,6,3,15
employee20573,49.231.182.217,ES,Desktop-Linux,1,6,0,0,5,0
employee92257,10.57.214.237,US,Mobile-Android,1,16,0,19,2,0
admin_prod,198.80.224.203,NL,Desktop-Windows,0,326,1,3,2,75
user53558,10.88.130.239,SE,Desktop-Linux,1,3,0,1,0,0
guest89346,7.16.115.168,DE,Desktop-Mac,1,4,0,6,0,15
user58436,10.195.182.91,CN,Mobile-iOS,1,9,0,18,6,15
admin_prod,13.195.41.167,BR,API-Client,0,491,1,5,5,85
guest76075,10.216.250.64,US,Desktop-Windows,1,3,0,6,5,15
guest43168,150.16.215.93,KR,Desktop-Windows,1,10,0,13,6,15
guest61778,203.101.146.10,CA,Mobile-iOS,1,14,0,23,4,0
guest41387,181.9.168.121,KR,Mobile-iOS,1,9,0,2,4,30
user22323,10.247.89.101,IT,Desktop-Linux,1,16,0,4,5,15
contractor33760,151.125.124.11,ES,Desktop-Mac,1,15,0,22,5,0
guest58033,10.43.169.117,IT,Desktop-Windows,1,13,0,16,5,0
employee36361,173.161.53.193,IN,Desktop-Linux,1,9,0,22,4,0
contractor49060,10.251.100.214,JP,Mobile-Android,1,8,0,13,5,0
user29615,10.206.92.66,CN,Desktop-Mac,1,20,0,3,3,30
contractor14699,10.249.187.201,AR,Mobile-Android,1,14,0,18,3,0
guest49786,187.11.208.174,SE,Mobile-Android,1,4,0,0,5,0
user46425,10.176.230.39,MX,Desktop-Linux,1,5,0,4,0,15
guest42236,10.189.64.37,GB,Mobile-iOS,1,1,0,4,4,15
employee9845,132.151.4.39,GB,Mobile-Android,1,2,0,1,6,0
employee8068,10.163.74.105,IT,Tablet-iOS,1,1,0,6,2,15
employee61874,10.149.216.61,AU,Desktop-Windows,1,6,0,17,4,0
employee83357,10.67.253.96,BR,Desktop-Windows,1,19,0,14,3,0
guest15556,10.225.252.46,CA,Mobile-iOS,1,11,0,16,0,0
employee55805,10.169.85.85,BR,Desktop-Mac,1,17,0,2,6,15
contractor43824,119.159.190.206,AU,Mobile-Android,1,11,0,19,1,0
employee89123,10.54.246.244,DE,Mobile-iOS,1,4,0,9,4,0
admin_prod,175.248.56.16,BR,Desktop-Windows,0,240,1,0,1,60
contractor67813,10.184.35.252,DE,Desktop-Mac,1,2,0,13,2,0
guest59654,10.100.205.11,CN,Desktop-Mac,1,6,0,20,6,15
employee3153,152.118.180.66,AR,Tablet-iOS,1,6,0,16,4,0
guest91767,19.176.209.164,KR,Tablet-iOS,1,19,0,2,2,30
admin_dev,44.217.196.116,CN,API-Client,0,4,1,2,2,60
admin_dev,101.217.204.100,SG,Desktop-Linux,0,165,1,10,4,60
contractor92164,10.255.69.149,KR,Mobile-iOS,1,17,0,7,5,15
contractor32862,10.96.29.252,ES,Tablet-Android,1,16,0,5,3,15
admin_test,16.40.7.77,KR,Desktop-Linux,0,4,1,17,1,35
admin_dev,1.204.138.76,CA,API-Client,0,421,1,7,6,70
guest5543,119.66.76.104,DE,Mobile-Android,1,5,0,19,6,0
contractor33985,10.148.88.220,US,Tablet-Android,1,14,0,21,1,0
contractor24783,10.33.173.19,MX,Desktop-Windows,1,17,0,16,0,0
guest77246,62.80.64.150,RU,Mobile-Android,1,17,0,2,5,30
employee4157,10.246.16.136,CN,Desktop-Windows,1,17,0,22,0,15
employee12431,10.72.87.20,DE,Desktop-Mac,1,1,0,12,2,0
contractor8285,10.238.233.49,MX,Desktop-Mac,1,20,0,5,1,15
user30844,10.58.41.51,FR,Tablet-Android,1,14,0,0,3,0
contractor39452,10.213.10.254,FR,Tablet-iOS,1,3,0,6,1,15
contractor52438,10.173.207.7,GB,Mobile-iOS,0,13,0,9,1,20
user0826,79.209.209.177,MX,Desktop-Mac,0,437,1,3,4,75
contractor95359,10.144.23.147,AU,Desktop-Windows,1,4,0,9,4,0
user11829,10.151.59.205,ES,Mobile-Android,0,18,0,3,2,35
contractor92919,10.203.169.246,ES,Desktop-Linux,1,5,0,21,1,0
contractor92051,10.94.170.237,SE,Desktop-Windows,1,11,0,8,4,0
employee71226,103.118.142.101,CA,Desktop-Windows,1,4,0,18,6,0
user78270,40.76.83.132,US,Desktop-Windows,1,20,0,8,4,0
employee13828,12.40.168.23,FR,Desktop-Mac,0,16,0,18,0,20
employee59499,10.141.133.43,SE,Desktop-Mac,1,14,0,22,2,0
guest12075,10.143.170.14,IN,Desktop-Windows,1,11,0,17,4,0
guest13797,117.65.86.205,SE,Desktop-Mac,1,7,0,13,1,0
employee73672,10.30.72.250,AU,Desktop-Windows,1,16,0,14,4,0
guest60497,167.58.146.11,AU,Mobile-Android,1,11,0,4,1,15
contractor26966,10.158.163.24,BR,Mobile-Android,1,15,0,22,0,0
user31345,10.22.42.249,FR,Desktop-Mac,1,18,0,17,1,0
guest70137,10.58.153.187,AU,Desktop-Mac,1,16,0,23,5,0
user69437,10.139.33.122,MX,Desktop-Linux,1,9,0,14,0,0
guest87581,142.103.59.240,SE,Desktop-Windows,1,4,0,4,5,15
employee65184,10.47.253.242,SG,Mobile-iOS,1,16,0,22,4,0
employee48428,10.92.235.85,IN,Mobile-Android,1,18,0,20,4,0
guest90419,10.208.241.87,SE,Mobile-iOS,1,2,0,3,1,15
employee55341,10.47.136.103,AR,Mobile-iOS,1,9,0,9,1,0
contractor88260,156.70.114.51,SG,Mobile-Android,1,4,0,8,2,0
user75845,10.31.29.226,ZA,Desktop-Mac,1,11,0,1,4,0
employee10210,10.173.71.172,SE,Desktop-Mac,1,9,0,19,6,0
user54826,10.29.175.124,KR,Desktop-Mac,0,5,0,1,1,35
contractor78399,10.186.215.82,MX,Mobile-iOS,1,2,0,23,0,0
user0988,81.87.169.14,IT,Desktop-Mac,0,59,1,19,4,60
user34789,136.99.207.213,MX,Desktop-Mac,1,18,0,11,5,0
admin_test,185.212.246.50,ZA,API-Client,0,5,1,13,2,30
contractor44615,10.105.30.179,CA,Desktop-Windows,1,4,0,10,6,0
guest5970,73.154.9.37,IN,Mobile-Android,1,3,0,10,3,0
employee96553,10.136.209.108,DE,Desktop-Mac,1,8,0,3,5,15
contractor51753,10.124.82.146,CA,Desktop-Linux,1,20,0,15,1,0
employee85605,177.114.234.157,KR,Mobile-iOS,1,18,0,6,2,30
employee61643,10.109.69.40,CA,Desktop-Mac,1,12,0,1,4,0
guest18793,10.62.136.164,SE,Tablet-iOS,1,5,0,21,0,0
guest95455,73.84.168.87,AU,Desktop-Windows,1,5,0,16,3,0
user91852,10.232.206.92,CA,Mobile-Android,1,15,0,5,2,15
contractor66717,10.148.203.114,CA,Desktop-Windows,1,14,0,17,6,0
contractor35698,10.25.121.180,CA,Tablet-Android,1,3,0,13,2,0
guest72023,10.81.17.72,ES,Mobile-Android,1,13,0,14,4,0
contractor34862,10.217.37.84,JP,Desktop-Mac,1,19,0,14,1,0
user41083,10.6.81.177,CN,Desktop-Mac,1,4,0,4,2,30
user23788,72.68.54.63,US,Desktop-Windows,1,19,0,14,5,0
contractor51914,32.18.78.14,NL,Desktop-Linux,1,19,0,0,3,0
guest47533,213.32.9.223,CN,Mobile-iOS,1,1,0,8,3,15
admin_123,18.79.222.76,SE,Desktop-Linux,0,2,1,17,2,20
contractor99794,186.192.137.145,ZA,Desktop-Mac,1,18,0,9,3,0
contractor61527,10.53.69.15,DE,Tablet-Android,1,10,0,17,2,0
contractor35552,74.255.152.66,IN,Mobile-Android,0,13,0,21,2,20
admin_test,158.181.22.100,GB,Tablet-iOS,0,3,1,11,0,20
contractor33879,10.191.171.123,IT,Mobile-iOS,1,2,0,11,3,0
employee20099,10.233.21.111,CN,Desktop-Windows,1,9,0,22,5,15
user37074,10.8.225.227,CA,Tablet-Android,1,9,0,3,2,15
employee5448,10.196.93.165,GB,Tablet-Android,1,3,0,6,0,15
guest88699,10.40.238.146,MX,Desktop-Mac,1,2,0,2,6,15
guest96117,10.99.113.134,GB,Desktop-Windows,1,16,0,4,2,15
guest77233,10.74.171.23,MX,Mobile-Android,1,14,0,9,0,0
user69835,10.2.77.86,IN,Tablet-iOS,1,16,0,11,3,0
user42055,10.173.111.142,JP,Desktop-Windows,1,9,0,16,1,0
admin_test,52.225.28.191,IN,API-Client,1,75,1,6,1,65
user33116,10.14.92.59,GB,Desktop-Windows,1,1,0,16,6,0
employee61331,10.252.200.187,SE,Mobile-iOS,1,16,0,6,6,15
employee78432,220.114.160.129,US,Desktop-Mac,1,16,0,14,2,0
admin_test,8.6.123.161,CN,Desktop-Linux,0,269,1,3,5,90
admin_dev,177.177.54.37,CN,Server,0,106,1,22,5,85
user93918,10.250.181.211,US,Tablet-iOS,1,16,0,18,1,0
user62374,10.201.220.94,MX,Desktop-Windows,1,10,0,15,6,0
contractor47961,10.119.154.87,GB,Desktop-Mac,1,2,0,12,1,0
guest24803,10.41.28.7,CA,Desktop-Windows,1,19,0,10,5,0
employee71741,10.224.140.171,MX,Desktop-Mac,1,12,0,16,1,0
guest88795,168.251.36.188,NL,Mobile-iOS,1,2,0,13,4,0
contractor70400,10.224.239.97,AR,Desktop-Windows,1,7,0,17,5,0
admin_123,185.7.115.204,FR,Desktop-Mac,0,3,1,16,0,20
contractor67395,10.207.101.202,JP,Desktop-Mac,1,1,0,9,1,0
contractor18600,10.66.36.244,SG,Desktop-Linux,1,2,0,9,1,0
contractor55615,10.133.122.110,CN,Mobile-Android,1,17,0,9,6,15
contractor67972,10.148.229.230,AR,Desktop-Mac,1,20,0,21,3,0
employee74106,203.9.113.212,SG,Mobile-iOS,1,4,0,17,6,0
admin_prod,39.159.10.10,DE,Server,0,279,1,9,1,70
user38082,10.31.49.252,BR,Desktop-Windows,1,12,0,23,0,0
contractor89886,44.34.215.206,ZA,Mobile-iOS,1,1,0,0,3,0
guest23945,105.139.46.83,IT,Desktop-Mac,1,4,0,6,3,15
admin_prod,154.88.160.88,AR,Desktop-Windows,0,135,1,16,5,60
admin_123,76.52.158.126,GB,Desktop-Windows,0,103,1,18,6,60
admin_prod,106.100.109.209,GB,Desktop-Mac,0,391,1,20,0,60
employee8679,10.124.159.250,ES,Desktop-Windows,1,14,0,20,2,0
user62476,10.54.14.161,DE,Mobile-iOS,1,18,0,18,0,0
guest69889,10.236.159.79,SG,Desktop-Linux,1,16,0,20,3,0
user83704,10.206.203.57,JP,Desktop-Windows,1,14,0,15,4,0
contractor54031,10.208.59.205,GB,Mobile-Android,1,1,0,11,0,0
guest46651,10.123.14.62,IT,Tablet-Android,1,15,0,0,0,0
user74861,10.46.102.247,US,Desktop-Windows,1,10,0,2,3,15
contractor84089,10.255.139.150,RU,Mobile-Android,1,5,0,21,5,15
employee11144,10.76.230.50,DE,Desktop-Mac,1,8,0,3,5,15
guest44325,10.80.13.88,FR,Tablet-Android,1,13,0,8,4,0
guest57678,10.28.68.2,CN,Desktop-Windows,1,11,0,12,5,15
user25907,12.62.49.184,CA,Desktop-Mac,1,14,0,23,1,0
guest51810,10.231.104.214,ES,Desktop-Windows,1,7,0,9,1,0
employee99274,165.248.175.131,ZA,Mobile-iOS,1,15,0,18,0,0
employee80123,183.22.231.146,GB,Tablet-iOS,1,13,0,1,6,0
employee75371,10.30.112.178,DE,Desktop-Windows,1,2,0,6,4,15
employee88316,10.69.179.127,IN,Desktop-Linux,1,20,0,4,3,15
admin_123,42.33.138.154,IT,Server,0,430,1,17,5,70
contractor71178,10.45.52.106,MX,Desktop-Mac,1,12,0,21,4,0
contractor52990,10.59.171.3,JP,Desktop-Linux,1,7,0,18,2,0
admin_dev,198.103.29.135,AU,API-Client,0,3,1,7,3,30
employee36898,100.210.238.22,KR,Mobile-Android,1,12,0,17,4,15
user74815,10.24.11.19,KR,Desktop-Mac,1,4,0,7,6,15
contractor68574,10.226.39.195,BR,Desktop-Windows,1,13,0,22,6,0
user67228,10.230.193.56,SG,Desktop-Windows,1,9,0,9,0,0
contractor96945,132.134.230.74,SE,Mobile-iOS,1,4,0,22,0,0
employee96415,10.241.65.219,CA,Desktop-Windows,1,8,0,13,3,0
user19621,76.28.238.245,JP,Mobile-iOS,1,4,0,3,2,15
contractor40286,87.250.255.206,ZA,Desktop-Mac,1,9,0,17,3,0
admin_prod,45.23.120.21,MX,Mobile-iOS,0,1,1,0,3,20
user35556,10.156.191.253,AU,Desktop-Mac,1,14,0,5,6,15
admin_dev,102.193.133.113,AR,Desktop-Linux,0,103,1,10,5,60
user37619,10.178.158.229,SG,Desktop-Windows,1,7,0,19,4,0
user92260,10.182.217.149,MX,Tablet-iOS,1,20,0,16,1,0
contractor98367,10.199.54.147,FR,Desktop-Windows,1,19,0,13,6,0
employee77176,10.162.234.52,KR,Desktop-Mac,1,15,0,17,6,15
user84555,10.77.210.59,IT,Tablet-iOS,1,4,0,6,0,15
contractor9887,10.118.221.17,GB,Desktop-Mac,1,3,0,15,2,0
contractor61719,10.56.151.97,SG,Desktop-Mac,1,9,0,1,1,0
contractor49900,10.174.129.223,ES,Desktop-Mac,1,13,0,14,3,0
user43498,10.225.97.203,SE,Desktop-Windows,1,18,0,4,1,15
contractor74828,10.74.243.102,ES,Mobile-Android,1,2,0,9,3,0
contractor54196,10.201.88.173,CN,Desktop-Mac,1,16,0,12,0,15
admin_prod,95.79.153.42,JP,Desktop-Linux,1,4,1,17,1,0
admin_123,45.225.81.164,CN,Desktop-Linux,0,50,1,0,2,35
admin_dev,153.5.41.27,NL,Desktop-Windows,0,58,1,4,3,75
user19520,10.147.20.175,GB,Tablet-Android,1,9,0,21,6,0
user3290,10.150.214.65,SE,Desktop-Mac,1,1,0,15,4,0
user34193,10.43.55.7,SE,Mobile-Android,1,18,0,3,4,15
contractor31431,10.199.54.142,JP,Desktop-Windows,1,19,0,7,4,0
user57522,208.183.198.195,SE,Desktop-Mac,1,6,0,0,5,0
employee62216,10.127.188.118,NL,Mobile-Android,1,11,0,7,2,0
user43633,4.13.136.233,JP,Mobile-Android,1,4,0,13,0,0
guest13769,10.143.194.231,FR,Desktop-Linux,1,15,0,4,3,15
admin_dev,211.158.48.125,BR,Desktop-Windows,0,419,1,19,5,60
guest1224,10.228.220.60,SG,Desktop-Windows,1,19,0,11,2,0
user66953,10.31.177.188,IT,Desktop-Windows,1,19,0,0,1,0
admin_dev,198.203.99.20,RU,Desktop-Windows,0,67,1,15,5,75
user37405,10.68.212.151,AR,Desktop-Windows,1,7,0,11,3,0
employee57855,10.216.242.116,IN,Desktop-Mac,1,18,0,16,0,0
employee7622,10.202.115.25,IT,Mobile-iOS,1,17,0,19,1,0
admin_dev,198.48.56.191,RU,Desktop-Linux,0,402,1,7,3,75
contractor83473,11.204.155.185,IT,Desktop-Mac,1,12,0,14,3,0
guest72502,10.96.63.16,SG,Desktop-Windows,1,4,0,11,4,0
user97774,10.99.86.163,FR,Desktop-Windows,1,13,0,23,2,0
user0771,192.86.103.163,RU,Server,0,66,1,23,3,85
guest76207,189.7.111.211,IT,Tablet-Android,1,9,0,7,1,0
user56100,201.32.148.27,BR,Desktop-Linux,1,18,0,20,1,0
contractor91057,10.92.4.174,KR,Desktop-Mac,0,16,0,11,2,35
guest58410,10.55.101.57,CN,Desktop-Windows,1,9,0,17,6,15
contractor88170,10.148.230.130,AR,Desktop-Linux,1,7,0,16,2,0
employee94798,10.147.247.106,NL,Desktop-Mac,1,16,0,19,2,0
employee78313,10.47.59.83,IN,Desktop-Windows,1,8,0,13,4,0
guest20277,10.117.144.64,SE,Mobile-Android,1,17,0,12,1,0
admin_prod,148.72.71.11,DE,Desktop-Linux,0,212,1,6,0,75
guest70142,167.42.133.164,DE,Desktop-Mac,1,5,0,6,4,15
admin_prod,45.30.188.72,AU,Mobile-iOS,0,138,1,22,3,60
user86683,151.156.56.181,IN,Desktop-Linux,1,5,0,8,3,0
employee22283,10.182.94.225,SG,Mobile-iOS,1,7,0,15,6,0
contractor11050,92.83.170.161,JP,Mobile-Android,1,13,0,23,2,0
employee28726,10.99.244.8,BR,Desktop-Mac,1,3,0,19,6,0
contractor47436,10.58.198.74,AU,Desktop-Windows,1,8,0,21,0,0
employee36095,10.157.159.63,IT,Tablet-Android,1,4,0,21,4,0
contractor16491,10.195.253.118,IT,Mobile-Android,1,10,0,7,3,0
user17796,10.5.67.89,IN,Desktop-Mac,1,15,0,0,3,0
contractor34568,10.205.49.247,ES,Desktop-Linux,1,16,0,3,4,15
employee41456,10.60.122.45,GB,Desktop-Windows,1,12,0,17,5,0
employee58022,10.79.204.133,GB,Tablet-iOS,1,9,0,4,2,15
guest70270,10.189.48.220,AU,Desktop-Mac,1,5,0,5,2,15
contractor43863,10.24.187.103,SG,Desktop-Windows,1,18,0,3,4,15
employee70697,10.212.207.206,GB,Desktop-Windows,1,1,0,13,5,0
guest26950,10.136.172.237,ZA,Desktop-Windows,1,8,0,1,1,0
user33085,199.142.115.245,AR,Desktop-Mac,1,20,0,6,4,15
user29106,10.42.188.120,AU,Tablet-Android,1,1,0,6,6,15
admin_prod,192.250.8.84,ZA,Desktop-Mac,0,365,1,10,6,60
admin_123,60.77.5.156,SG,Mobile-Android,0,191,1,17,1,60
employee93766,10.152.177.35,RU,Desktop-Windows,0,13,0,8,1,35
user27658,10.185.104.198,JP,Desktop-Windows,1,6,0,13,1,0
user23352,10.20.51.125,US,Desktop-Mac,1,2,0,9,3,0
contractor52868,10.53.205.111,NL,Desktop-Mac,1,20,0,4,5,15
user31066,68.22.193.32,GB,Mobile-Android,1,8,0,6,5,15
admin_test,25.135.105.183,IT,API-Client,0,452,1,16,1,70
guest54933,42.103.248.51,AR,Desktop-Mac,1,17,0,21,3,0
contractor2232,10.122.181.153,SG,Mobile-iOS,1,16,0,5,0,15
guest82021,10.8.47.103,RU,Desktop-Windows,1,8,0,16,6,15
guest82569,10.175.91.140,CN,Desktop-Mac,1,4,0,9,6,15
guest79126,75.186.227.117,ES,Mobile-Android,1,7,0,3,1,15
admin_prod,216.187.238.41,RU,Desktop-Linux,0,431,1,20,2,75
user3217,138.242.241.101,CA,Tablet-iOS,1,19,0,10,4,0
admin_123,45.170.242.87,RU,Desktop-Linux,0,81,1,22,4,75
contractor73285,10.140.182.204,KR,Mobile-Android,1,9,0,4,1,30
user61194,10.146.251.1,CA,Desktop-Windows,1,1,0,14,5,0
user54721,10.97.109.78,AU,Mobile-iOS,1,15,0,4,6,15
contractor43137,99.80.209.39,AR,Desktop-Mac,1,3,0,22,5,0
user0203,12.103.121.202,IN,Server,0,1,1,17,1,30
guest54350,96.118.30.113,CN,Desktop-Windows,1,12,0,20,5,15
contractor50433,10.254.191.76,AR,Mobile-Android,1,17,0,12,2,0
contractor58076,10.215.198.208,BR,Mobile-Android,1,16,0,17,1,0
guest11634,10.181.114.29,CN,Mobile-Android,0,20,0,17,0,35
contractor26615,80.83.15.75,IN,Desktop-Mac,1,17,0,3,2,15
employee80994,10.93.74.43,KR,Desktop-Windows,1,10,0,15,4,15
contractor95580,10.190.141.137,ES,Mobile-Android,1,9,0,10,0,0
user82403,10.104.113.16,AR,Desktop-Windows,1,2,0,12,3,0
guest8193,10.207.231.127,CA,Desktop-Windows,1,11,0,3,0,15
contractor22514,10.116.14.149,ZA,Desktop-Mac,1,19,0,11,0,0
user90369,91.33.122.12,RU,Desktop-Mac,1,6,0,18,1,15
guest61733,10.11.131.212,FR,Mobile-Android,1,14,0,14,1,0
user0415,181.79.166.154,RU,Desktop-Windows,0,169,1,20,4,75
contractor14707,10.87.226.82,AR,Desktop-Linux,1,9,0,9,0,0
contractor65551,10.230.1.174,BR,Desktop-Windows,0,12,0,14,4,20
admin_dev,192.144.42.55,FR,Server,0,4,1,3,6,45
user33103,213.170.51.127,DE,Desktop-Windows,1,15,0,4,5,15
contractor12455,10.210.178.151,FR,Tablet-iOS,1,12,0,16,4,0
guest50758,165.201.45.119,IT,Tablet-iOS,1,19,0,6,0,15
guest92641,10.166.126.219,CA,Desktop-Windows,1,7,0,7,6,0
guest29059,3.208.223.181,CA,Mobile-Android,1,13,0,16,3,0
admin_test,165.72.1.36,IT,Desktop-Mac,0,192,1,21,4,60
contractor23565,10.146.54.129,SE,Desktop-Windows,1,4,0,5,5,15
admin_123,45.172.13.48,CN,Tablet-Android,0,171,1,22,6,75
employee44667,10.183.213.83,CA,Desktop-Mac,1,3,0,19,5,0
user83933,10.208.146.8,GB,Desktop-Mac,1,7,0,11,5,0
contractor32480,10.43.167.49,IN,Tablet-iOS,1,10,0,6,3,15
admin_123,192.118.15.183,DE,Desktop-Linux,0,406,1,16,3,60
user3251,10.100.142.121,ES,Desktop-Windows,1,12,0,6,0,15
guest57458,10.203.37.228,AR,Desktop-Mac,1,16,0,20,2,0
guest36256,10.186.137.227,RU,Desktop-Windows,1,16,0,9,6,15
contractor33848,10.99.179.195,IT,Desktop-Linux,1,1,0,19,2,0
user10799,10.237.112.155,KR,Desktop-Mac,1,12,0,3,6,30
contractor76233,148.55.73.99,CA,Desktop-Windows,0,20,0,22,4,20
guest22401,10.16.126.248,KR,Desktop-Windows,1,10,0,22,6,15
admin_123,45.214.82.213,CN,API-Client,0,492,1,10,0,85
guest61435,10.40.235.141,SE,Desktop-Linux,1,19,0,5,4,15
employee40377,10.137.154.106,AU,Desktop-Windows,1,8,0,0,0,0
guest27692,10.66.38.222,IT,Desktop-Mac,1,6,0,20,1,0
admin_123,45.92.181.18,CN,API-Client,0,457,1,8,1,85
contractor65143,10.152.179.31,SG,Desktop-Mac,0,2,0,15,4,20
guest9399,124.77.236.117,US,Mobile-Android,1,15,0,1,2,0
guest25313,202.206.143.241,IN,Desktop-Windows,1,16,0,21,1,0
contractor42803,89.99.181.43,KR,Mobile-Android,1,18,0,10,3,15
contractor35658,10.102.146.52,SG,Mobile-Android,1,1,0,11,2,0
user43593,39.42.1.151,IN,Desktop-Windows,1,6,0,21,4,0
user7752,10.16.189.94,CN,Tablet-iOS,1,17,0,6,0,30
guest30182,66.119.182.209,AR,Desktop-Windows,1,13,0,16,1,0
contractor50664,10.26.226.109,MX,Tablet-iOS,1,1,0,23,0,0
admin_123,45.246.226.179,CN,Desktop-Windows,0,476,1,6,4,90
guest46747,10.138.103.227,DE,Mobile-Android,1,2,0,20,5,0
guest44645,10.227.238.55,ZA,Mobile-Android,1,18,0,22,3,0
contractor2769,10.248.43.149,BR,Mobile-iOS,1,12,0,3,6,15
contractor48115,10.74.44.27,DE,Desktop-Mac,1,9,0,14,4,0
guest97385,10.79.219.45,GB,Desktop-Mac,1,18,0,13,1,0
admin_test,194.150.81.190,RU,Desktop-Linux,0,2,1,22,6,35
user0192,123.248.207.5,NL,Desktop-Mac,0,89,1,18,4,60
admin_dev,136.202.116.110,CN,Desktop-Windows,0,5,1,21,0,35
user0822,185.15.189.220,ZA,Desktop-Linux,0,277,1,7,2,60
contractor66660,10.138.59.254,NL,Desktop-Windows,1,8,0,13,2,0
guest80490,10.86.229.84,NL,Desktop-Windows,1,19,0,13,5,0
contractor65506,10.9.176.89,JP,Desktop-Linux,1,6,0,3,1,15
user35276,10.77.102.184,US,Desktop-Windows,1,2,0,7,0,0
employee96091,82.136.196.127,GB,Desktop-Windows,1,14,0,10,4,0
contractor92434,10.119.212.104,IN,Desktop-Mac,1,3,0,9,2,0
contractor42536,10.101.70.245,RU,Desktop-Windows,1,16,0,7,0,15
contractor45560,10.149.98.86,SG,Mobile-iOS,1,10,0,6,4,15
guest21432,10.162.24.178,GB,Desktop-Windows,1,3,0,12,3,0
employee83838,10.76.243.7,RU,Desktop-Windows,1,20,0,13,6,15
contractor88576,10.76.86.182,MX,Desktop-Windows,1,18,0,5,6,15
contractor23001,10.158.72.227,IN,Mobile-iOS,1,4,0,14,3,0
